order_id|email|transactions_timestamp|total_item_quantity|purchase_revenue_in_usd|unique_items|items
434057|hshaw51@gmail.com|1593628188176515|1|940.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 940.5, 'price_in_usd': 1045.0, 'quantity': 1}]
428406|hrodriguez@guerra-morris.com|1593587851470464|1|1795.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_PREM_K', 'item_name': 'Premium King Mattress', 'item_revenue_in_usd': 1795.5, 'price_in_usd': 1995.0, 'quantity': 1}]
426697|smithmarie40@gmail.com|1593565163058296|1|1045.0|1|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 1045.0, 'price_in_usd': 1045.0, 'quantity': 1}]
426764|jgibson@yahoo.com|1593565797867886|1|1995.0|1|[{'coupon': None, 'item_id': 'M_PREM_K', 'item_name': 'Premium King Mattress', 'item_revenue_in_usd': 1995.0, 'price_in_usd': 1995.0, 'quantity': 1}]
426903|vargasmichael@mitchell.com|1593567196057335|1|159.0|1|[{'coupon': None, 'item_id': 'P_DOWN_K', 'item_name': 'King Down Pillow', 'item_revenue_in_usd': 159.0, 'price_in_usd': 159.0, 'quantity': 1}]
427782|igraham@patterson-powell.com|1593578656436993|1|1045.0|1|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 1045.0, 'price_in_usd': 1045.0, 'quantity': 1}]
428548|fyork@yang-curtis.com|1593590107228931|1|1195.0|1|[{'coupon': None, 'item_id': 'M_STAN_K', 'item_name': 'Standard King Mattress', 'item_revenue_in_usd': 1195.0, 'price_in_usd': 1195.0, 'quantity': 1}]
429439|qdillon@jackson-baker.net|1593600987603141|1|1095.0|1|[{'coupon': None, 'item_id': 'M_PREM_T', 'item_name': 'Premium Twin Mattress', 'item_revenue_in_usd': 1095.0, 'price_in_usd': 1095.0, 'quantity': 1}]
429435|blivingston@mueller.org|1593600958549304|1|1045.0|1|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 1045.0, 'price_in_usd': 1045.0, 'quantity': 1}]
431122|palmeramy@brown.com|1593613570002103|1|595.0|1|[{'coupon': None, 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 595.0, 'price_in_usd': 595.0, 'quantity': 1}]
430383|kelly3024@yahoo.com|1593608788661292|1|945.0|1|[{'coupon': None, 'item_id': 'M_STAN_F', 'item_name': 'Standard Full Mattress', 'item_revenue_in_usd': 945.0, 'price_in_usd': 945.0, 'quantity': 1}]
430844|michaelgrimes@hotmail.com|1593611953645947|1|1795.0|1|[{'coupon': None, 'item_id': 'M_PREM_Q', 'item_name': 'Premium Queen Mattress', 'item_revenue_in_usd': 1795.0, 'price_in_usd': 1795.0, 'quantity': 1}]
430541|peckisaiah@gmail.com|1593609948401532|2|1064.0|2|[{'coupon': None, 'item_id': 'M_STAN_F', 'item_name': 'Standard Full Mattress', 'item_revenue_in_usd': 945.0, 'price_in_usd': 945.0, 'quantity': 1}, {'coupon': None, 'item_id': 'P_DOWN_S', 'item_name': 'Standard Down Pillow', 'item_revenue_in_usd': 119.0, 'price_in_usd': 119.0, 'quantity': 1}]
431692|heather6948@hotmail.com|1593616876748686|1|595.0|1|[{'coupon': None, 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 595.0, 'price_in_usd': 595.0, 'quantity': 1}]
431908|karen19@taylor.org|1593617917189290|1|595.0|1|[{'coupon': None, 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 595.0, 'price_in_usd': 595.0, 'quantity': 1}]
431356|dwilson31@yahoo.com|1593615007518413|1|1045.0|1|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 1045.0, 'price_in_usd': 1045.0, 'quantity': 1}]
432133|michael83@baker.com|1593619093992763|2|2890.0|2|[{'coupon': None, 'item_id': 'M_PREM_F', 'item_name': 'Premium Full Mattress', 'item_revenue_in_usd': 1695.0, 'price_in_usd': 1695.0, 'quantity': 1}, {'coupon': None, 'item_id': 'M_STAN_K', 'item_name': 'Standard King Mattress', 'item_revenue_in_usd': 1195.0, 'price_in_usd': 1195.0, 'quantity': 1}]
433020|jessicadudley@yahoo.com|1593623250526379|1|1795.0|1|[{'coupon': None, 'item_id': 'M_PREM_Q', 'item_name': 'Premium Queen Mattress', 'item_revenue_in_usd': 1795.0, 'price_in_usd': 1795.0, 'quantity': 1}]
431977|kelly50@salazar.com|1593618218854656|1|1995.0|1|[{'coupon': None, 'item_id': 'M_PREM_K', 'item_name': 'Premium King Mattress', 'item_revenue_in_usd': 1995.0, 'price_in_usd': 1995.0, 'quantity': 1}]
432808|bnelson@patrick-contreras.org|1593622161200456|1|1045.0|1|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 1045.0, 'price_in_usd': 1045.0, 'quantity': 1}]
432508|flandry@yahoo.com|1593620769769610|1|1045.0|1|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 1045.0, 'price_in_usd': 1045.0, 'quantity': 1}]
432830|anne58@frank.com|1593622246854381|1|1045.0|1|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 1045.0, 'price_in_usd': 1045.0, 'quantity': 1}]
433335|gdavila@russell-warner.biz|1593624731485152|1|1095.0|1|[{'coupon': None, 'item_id': 'M_PREM_T', 'item_name': 'Premium Twin Mattress', 'item_revenue_in_usd': 1095.0, 'price_in_usd': 1095.0, 'quantity': 1}]
433277|joshua98@stevens-guerra.com|1593624463964631|1|595.0|1|[{'coupon': None, 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 595.0, 'price_in_usd': 595.0, 'quantity': 1}]
432989|erica13@morris.com|1593623101087046|1|1045.0|1|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 1045.0, 'price_in_usd': 1045.0, 'quantity': 1}]
433523|cruzdaniel92@yahoo.com|1593625680869853|2|1790.0|2|[{'coupon': None, 'item_id': 'M_STAN_K', 'item_name': 'Standard King Mattress', 'item_revenue_in_usd': 1195.0, 'price_in_usd': 1195.0, 'quantity': 1}, {'coupon': None, 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 595.0, 'price_in_usd': 595.0, 'quantity': 1}]
433494|millermatthew93@gmail.com|1593625555952056|1|1045.0|1|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 1045.0, 'price_in_usd': 1045.0, 'quantity': 1}]
433733|andersonlarry58@gmail.com|1593626660265477|1|1045.0|1|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 1045.0, 'price_in_usd': 1045.0, 'quantity': 1}]
434477|ggilbert55@yahoo.com|1593630214730769|2|1274.0|2|[{'coupon': None, 'item_id': 'M_STAN_K', 'item_name': 'Standard King Mattress', 'item_revenue_in_usd': 1195.0, 'price_in_usd': 1195.0, 'quantity': 1}, {'coupon': None, 'item_id': 'P_FOAM_K', 'item_name': 'King Foam Pillow', 'item_revenue_in_usd': 79.0, 'price_in_usd': 79.0, 'quantity': 1}]
433905|kallison@rodriguez.biz|1593627385837723|2|1790.0|2|[{'coupon': None, 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 595.0, 'price_in_usd': 595.0, 'quantity': 1}, {'coupon': None, 'item_id': 'M_STAN_K', 'item_name': 'Standard King Mattress', 'item_revenue_in_usd': 1195.0, 'price_in_usd': 1195.0, 'quantity': 1}]
433729|krista53@foster.com|1593626649736937|1|1045.0|1|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 1045.0, 'price_in_usd': 1045.0, 'quantity': 1}]
435221|utate@yahoo.com|1593633912275923|1|945.0|1|[{'coupon': None, 'item_id': 'M_STAN_F', 'item_name': 'Standard Full Mattress', 'item_revenue_in_usd': 945.0, 'price_in_usd': 945.0, 'quantity': 1}]
435494|shurley13@yahoo.com|1593635431640789|1|1045.0|1|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 1045.0, 'price_in_usd': 1045.0, 'quantity': 1}]
435304|nathan22@brown-bishop.com|1593634368464973|1|1045.0|1|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 1045.0, 'price_in_usd': 1045.0, 'quantity': 1}]
435550|williamcole@brown.com|1593635687879723|1|1195.0|1|[{'coupon': None, 'item_id': 'M_STAN_K', 'item_name': 'Standard King Mattress', 'item_revenue_in_usd': 1195.0, 'price_in_usd': 1195.0, 'quantity': 1}]
436572|navarroandre@hotmail.com|1593641747362171|1|595.0|1|[{'coupon': None, 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 595.0, 'price_in_usd': 595.0, 'quantity': 1}]
436189|millsdean@kennedy.biz|1593639261624055|2|1164.0|2|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 1045.0, 'price_in_usd': 1045.0, 'quantity': 1}, {'coupon': None, 'item_id': 'P_DOWN_S', 'item_name': 'Standard Down Pillow', 'item_revenue_in_usd': 119.0, 'price_in_usd': 119.0, 'quantity': 1}]
436670|zosborne@summers.net|1593642453856910|1|595.0|1|[{'coupon': None, 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 595.0, 'price_in_usd': 595.0, 'quantity': 1}]
437251|robert13@callahan.biz|1593646531387898|1|1045.0|1|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 1045.0, 'price_in_usd': 1045.0, 'quantity': 1}]
436685|ohernandez73@hotmail.com|1593642496243337|1|945.0|1|[{'coupon': None, 'item_id': 'M_STAN_F', 'item_name': 'Standard Full Mattress', 'item_revenue_in_usd': 945.0, 'price_in_usd': 945.0, 'quantity': 1}]
437354|frice@johns-campbell.info|1593647357317586|2|1254.0|2|[{'coupon': None, 'item_id': 'M_STAN_K', 'item_name': 'Standard King Mattress', 'item_revenue_in_usd': 1195.0, 'price_in_usd': 1195.0, 'quantity': 1}, {'coupon': None, 'item_id': 'P_FOAM_S', 'item_name': 'Standard Foam Pillow', 'item_revenue_in_usd': 59.0, 'price_in_usd': 59.0, 'quantity': 1}]
427591|karengomez29@yahoo.com|1593575836104290|1|1075.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_K', 'item_name': 'Standard King Mattress', 'item_revenue_in_usd': 1075.5, 'price_in_usd': 1195.0, 'quantity': 1}]
428511|brian00@adams.com|1593589477403694|2|1182.6|2|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_K', 'item_name': 'Standard King Mattress', 'item_revenue_in_usd': 1075.5, 'price_in_usd': 1195.0, 'quantity': 1}, {'coupon': 'NEWBED10', 'item_id': 'P_DOWN_S', 'item_name': 'Standard Down Pillow', 'item_revenue_in_usd': 107.10000000000001, 'price_in_usd': 119.0, 'quantity': 1}]
426913|olester@thompson-wallace.org|1593567277591951|1|535.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 535.5, 'price_in_usd': 595.0, 'quantity': 1}]
429166|lopezjoseph52@gmail.com|1593597961202036|1|1075.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_K', 'item_name': 'Standard King Mattress', 'item_revenue_in_usd': 1075.5, 'price_in_usd': 1195.0, 'quantity': 1}]
428237|george3961@gmail.com|1593585484105451|1|535.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 535.5, 'price_in_usd': 595.0, 'quantity': 1}]
429745|edgarjones61@yahoo.com|1593603949416999|1|940.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 940.5, 'price_in_usd': 1045.0, 'quantity': 1}]
428101|brendasanchez@gmail.com|1593583454090510|1|940.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 940.5, 'price_in_usd': 1045.0, 'quantity': 1}]
434572|karen56@gmail.com|1593630639925345|1|850.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_F', 'item_name': 'Standard Full Mattress', 'item_revenue_in_usd': 850.5, 'price_in_usd': 945.0, 'quantity': 1}]
432227|krosario@gmail.com|1593619538406114|1|535.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 535.5, 'price_in_usd': 595.0, 'quantity': 1}]
429416|molly70@levy.com|1593600697794606|1|850.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_F', 'item_name': 'Standard Full Mattress', 'item_revenue_in_usd': 850.5, 'price_in_usd': 945.0, 'quantity': 1}]
427919|raymond0719@gmail.com|1593580558565366|1|940.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 940.5, 'price_in_usd': 1045.0, 'quantity': 1}]
428556|qlewis@bryant.com|1593590245789231|1|940.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 940.5, 'price_in_usd': 1045.0, 'quantity': 1}]
432253|heather80@gmail.com|1593619639482288|1|850.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_F', 'item_name': 'Standard Full Mattress', 'item_revenue_in_usd': 850.5, 'price_in_usd': 945.0, 'quantity': 1}]
435219|david84@villanueva.com|1593633910098005|1|1615.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_PREM_Q', 'item_name': 'Premium Queen Mattress', 'item_revenue_in_usd': 1615.5, 'price_in_usd': 1795.0, 'quantity': 1}]
428720|johnhaynes@hull-walker.info|1593592767247768|1|940.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 940.5, 'price_in_usd': 1045.0, 'quantity': 1}]
436813|fwalter@jones.com|1593643343625660|2|1128.6|2|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_K', 'item_name': 'Standard King Mattress', 'item_revenue_in_usd': 1075.5, 'price_in_usd': 1195.0, 'quantity': 1}, {'coupon': 'NEWBED10', 'item_id': 'P_FOAM_S', 'item_name': 'Standard Foam Pillow', 'item_revenue_in_usd': 53.1, 'price_in_usd': 59.0, 'quantity': 1}]
426446|stephen7159@gmail.com|1593562731032098|1|940.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 940.5, 'price_in_usd': 1045.0, 'quantity': 1}]
431361|yjackson@cummings.com|1593615030944930|1|985.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_PREM_T', 'item_name': 'Premium Twin Mattress', 'item_revenue_in_usd': 985.5, 'price_in_usd': 1095.0, 'quantity': 1}]
428176|hodgeashley@gmail.com|1593584655759515|1|1075.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_K', 'item_name': 'Standard King Mattress', 'item_revenue_in_usd': 1075.5, 'price_in_usd': 1195.0, 'quantity': 1}]
429299|vlittle@hubbard.org|1593599385011313|1|985.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_PREM_T', 'item_name': 'Premium Twin Mattress', 'item_revenue_in_usd': 985.5, 'price_in_usd': 1095.0, 'quantity': 1}]
435445|christine90@gmail.com|1593635156808850|1|940.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 940.5, 'price_in_usd': 1045.0, 'quantity': 1}]
428334|smithelizabeth45@gmail.com|1593586813924801|1|535.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 535.5, 'price_in_usd': 595.0, 'quantity': 1}]
431929|jamesreynolds@lucas-thomas.com|1593618003012858|1|850.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_F', 'item_name': 'Standard Full Mattress', 'item_revenue_in_usd': 850.5, 'price_in_usd': 945.0, 'quantity': 1}]
429748|hreid@weaver.info|1593603962739268|1|985.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_PREM_T', 'item_name': 'Premium Twin Mattress', 'item_revenue_in_usd': 985.5, 'price_in_usd': 1095.0, 'quantity': 1}]
429030|leonardcarolyn@gmail.com|1593596393956927|2|1521.0|2|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 535.5, 'price_in_usd': 595.0, 'quantity': 1}, {'coupon': 'NEWBED10', 'item_id': 'M_PREM_T', 'item_name': 'Premium Twin Mattress', 'item_revenue_in_usd': 985.5, 'price_in_usd': 1095.0, 'quantity': 1}]
427627|mullendanny@gmail.com|1593576453656163|1|1075.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_K', 'item_name': 'Standard King Mattress', 'item_revenue_in_usd': 1075.5, 'price_in_usd': 1195.0, 'quantity': 1}]
429163|mliu@yahoo.com|1593597909732322|1|535.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 535.5, 'price_in_usd': 595.0, 'quantity': 1}]
426750|tlewis@wallace.net|1593565557024218|1|940.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 940.5, 'price_in_usd': 1045.0, 'quantity': 1}]
